id,source,source_label,source_weight,credibility_tier,title,content,content_word_count,is_scam,scam_type,scam_type_normalised,risk_level,risk_label,sentiment_score,location_name,district,latitude,longitude,url,helpful_votes,demographic_target,created_at,data_quality_flag
11,google_news,Google News RSS,0.55,Tier-2 Aggregator,Sri Lanka’s elephant paradox: Govt. counts tourism dollars while playing a dangerous numbers game: Expert - Island.lk,Sri Lanka’s elephant paradox: Govt. counts tourism dollars while playing a dangerous numbers game: Expert - Island.lk. Sri Lanka’s elephant paradox: Govt. counts tourism dollars while playing a dangerous numbers game: Expert &nbsp;&nbsp; Island.lk,38,0,,General Safety Incident,1,Low,0.0,Sri Lanka,,,,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNWVRSVVlraDFsd05hSmRKME9TVnRHVllfckpLaGduWDRmeHp5bjgyOVcza1o1cklqYlFDbzFCZGp0VTRJMXJ2TF84aTlXOGd2aHM2ZzZodHJhRWhvcC1hYk1PNTMxVUZ1UHYwNFhHQ2lncDktVEZKT05tdWJmRVAwdVI5b0s2UTMyRXI1LURYdEJkcXZMakxnZExkNGVXQVJjME9ZWk5PbWNvcnE4WVRZb0Z6LWd4cEV3LVRr?oc=5,0,Tourists,2026-08-06 04:07:36,LOW
13,google_news,Google News RSS,0.55,Tier-2 Aggregator,Tourist Police Bust Counterfeit Dollar Scam in Unawatuna - Newsfirst,Tourist Police Bust Counterfeit Dollar Scam in Unawatuna - Newsfirst. Tourist Police Bust Counterfeit Dollar Scam in Unawatuna &nbsp;&nbsp; Newsfirst,20,1,Accommodation Scam,Accommodation Scam,2,Moderate,0.0,Unawatuna,Galle,5.9997,80.2489,https://news.google.com/rss/articles/CBMilwFBVV95cUxOSGtnQzJFcDdvd0VRQUNPT2pIcmhQLVB4M3oxbWhzNmppNmVJODNBc0NabEpnTmNmMVVGZklDU3hkNFJLLW9NOEMtYnhaNjduckczVDRrT2ZtQlhEbkV4cjY0dkJlbjZWRWtqUENLUXBJR29pLW96bzV2aTBvcFNKVFF6enBJa0tWTzFVNktid3J4UWxIdTZz?oc=5,0,Tourists,2026-08-06 04:07:38,MEDIUM
14,google_news,Google News RSS,0.55,Tier-2 Aggregator,Israelis told to urgently leave Sri Lankan tourist areas after terrorist threat - The Guardian,Israelis told to urgently leave Sri Lankan tourist areas after terrorist threat - The Guardian. Israelis told to urgently leave Sri Lankan tourist areas after terrorist threat &nbsp;&nbsp; The Guardian,30,0,,General Safety Incident,1,Low,0.0,Sri Lanka,,,,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPZ1VyY216dFpMcUU3SmhURUdHY3pOME8xUW9hOUNGLWhKQkFPU2Y1TWlWcUEwTXdqUVMxeHkzeE1aYVdCdE8zYjlEMzlKVzFSYkJFV3lyNjhaeU1SX0w3dkJwaEZMRVpnTFpmX21GTHlpR1hqanhaT0laa0M3aERFWXFsT2ZNQno0OXI1OGlWNXNLUUFaLVZjR19UVE5leC1pUzRqVTNUNktCNm9aYkdHMDZuUXJ1Y3BSMDVGWnludW9GdDJyN2RTZ0U1ekZPc3c4MXc?oc=5,0,Tourists,2026-08-06 04:07:41,LOW
15,google_news,Google News RSS,0.55,Tier-2 Aggregator,Sri Lanka arrests more than 260 foreigners over cyberscams - The Straits Times,Sri Lanka arrests more than 260 foreigners over cyberscams - The Straits Times. Sri Lanka arrests more than 260 foreigners over cyberscams &nbsp;&nbsp; The Straits Times,26,0,,General Safety Incident,1,Low,0.0,Sri Lanka,,,,https://news.google.com/rss/articles/CBMipgFBVV95cUxQTGJ2YVNwX1J4NWYxUjM2T2Q5X3ljeTRqbUN1WWctVkJ0WTZwcVZNTEc1UXlnLXhPbWFpVzEwVE80NzdTTG41VmM2Z1VXOU53LWJFa1kxemhqWlRtTDJjalF1Sm1ROTRQVzBfVXRaYk9laWtyVG9tbzhLOU9WQ1Fkc0M5cnA1UG53cnZsVmtDXzlqSXVKVDR2RFJGZzgyV2dzYWZ2YUdR?oc=5,0,Tourists,2026-08-06 09:52:00,LOW
16,google_news,Google News RSS,0.55,Tier-2 Aggregator,Sri Lanka arrests 231 foreigners in latest crackdown on cyberscams - Free Malaysia Today,Sri Lanka arrests 231 foreigners in latest crackdown on cyberscams - Free Malaysia Today. Sri Lanka arrests 231 foreigners in latest crackdown on cyberscams &nbsp;&nbsp; Free Malaysia Today,28,0,,General Safety Incident,1,Low,0.0,Sri Lanka,,,,https://news.google.com/rss/articles/CBMixAFBVV95cUxOZF9PLVlDUzZsNnlIbGxSRFVKME1jTlVLSzh3dHp2SWR1eW5WSHo2RVNuYWQ0aFM0Rng2T3ljWS1Iai15ZlBpcTh1NUVuVFRqaDExdDg3TzFKZW1vMnBFODBOZXUzazAzRnVpZnVURl9kcEhlX2l3aWlBLTFXZHEyZ09TNmU0aGJKejJQLUI1cUJzbnlFU1Y4dERXQkhJQ1JUQ1QwRDQ4bVo0Zm5mZ3EwRXBzTFRaZU1KZ09oMlVBeDNVNnFy?oc=5,0,Tourists,2026-08-06 09:52:01,LOW
551,google_news,Google News RSS,0.55,Tier-2 Aggregator,Sri Lanka Latest Breaking News and Headlines - Print Edition Beware of tuk tuk scammers in Colombo! - Daily Mirror - Sri,Sri Lanka Latest Breaking News and Headlines - Print Edition Beware of tuk tuk scammers in Colombo! - Daily Mirror - Sri Lanka. Sri Lanka Latest Breaking News and Headlines - Print Edition Beware of tuk tuk scammers in Colombo! Daily Mirror - Sri Lanka,40,1,Tuk Tuk Scam,Tuk-Tuk / Transport Scam,2,Moderate,,Colombo,Colombo,6.9271,79.8612,https://www.google.com/search?q=%22Sri%20Lanka%20Latest%20Breaking%20News%20and%20Headlines%20-%20Print%20Edition%22%20Colombo%20Sri%20Lanka%20safety&btnI=1,0,Tourists,2026-05-11 00:00:00,MEDIUM
552,google_news,Google News RSS,0.55,Tier-2 Aggregator,Foreign woman sexually harassed by three-wheeler driver in Kandy; Suspect arrested - Daily Mirror - Sri Lanka. Foreign w,Foreign woman sexually harassed by three-wheeler driver in Kandy; Suspect arrested - Daily Mirror - Sri Lanka. Foreign woman sexually harassed by three-wheeler driver in Kandy; Suspect arrested Daily Mirror - Sri Lanka,32,1,Tuk Tuk Scam,Tuk-Tuk / Transport Scam,2,Moderate,,Kandy,Kandy,7.2906,80.6337,https://www.google.com/search?q=%22Foreign%20woman%20sexually%20harassed%20by%20three-wheeler%20driver%20in%20K%22%20Kandy%20Sri%20Lanka%20safety&btnI=1,0,Tourists,2026-05-11 00:00:00,MEDIUM
554,google_news,Google News RSS,0.55,Tier-2 Aggregator,Beware of tuk tuk scammers in Colombo! - Daily Mirror - Sri Lanka. Beware of tuk tuk scammers in Colombo! Daily Mirror -,Beware of tuk tuk scammers in Colombo! - Daily Mirror - Sri Lanka. Beware of tuk tuk scammers in Colombo! Daily Mirror - Sri Lanka,22,1,Tuk Tuk Scam,Tuk-Tuk / Transport Scam,3,High,,Colombo,Colombo,6.9271,79.8612,https://www.google.com/search?q=%22Beware%20of%20tuk%20tuk%20scammers%20in%20Colombo%21%20-%20Daily%20Mirror%20-%20Sri%20%22%20Colombo%20Sri%20Lanka%20safety&btnI=1,0,Tourists,2026-05-11 00:00:00,MEDIUM
555,google_news,Google News RSS,0.55,Tier-2 Aggregator,Dutch Tourist Robbed in Colombo | Employee Confesses to Theft - Newsfirst.. Dutch Tourist Robbed in Colombo | Employee C,Dutch Tourist Robbed in Colombo | Employee Confesses to Theft - Newsfirst.. Dutch Tourist Robbed in Colombo | Employee Confesses to Theft Newsfirst.,20,1,Theft / Robbery,Theft / Robbery,3,High,,Colombo,Colombo,6.9271,79.8612,https://www.google.com/search?q=%22Dutch%20Tourist%20Robbed%20in%20Colombo%20%7C%20Employee%20Confesses%20to%20Thef%22%20Colombo%20Sri%20Lanka%20safety&btnI=1,0,Tourists,2026-05-11 00:00:00,MEDIUM
556,google_news,Google News RSS,0.55,Tier-2 Aggregator,Australian tourist’s stolen bag recovered as police make swift arrest in Unawatuna - Newswire. Australian tourist’s stol,Australian tourist’s stolen bag recovered as police make swift arrest in Unawatuna - Newswire. Australian tourist’s stolen bag recovered as police make swift arrest in Unawatuna Newswire,28,1,Theft / Robbery,Theft / Robbery,2,Moderate,,Unawatuna,Galle,5.9997,80.2489,https://www.google.com/search?q=%22Australian%20tourist%E2%80%99s%20stolen%20bag%20recovered%20as%20police%20make%20swi%22%20Unawatuna%20Sri%20Lanka%20safety&btnI=1,0,Tourists,2026-06-07 00:00:00,MEDIUM
614,dataset_csv,Curated Safety Dataset (CSV),0.7,Tier-1 Curated,great temple historically significant visited whenever came sri lanka tourists doesn't know place site kept well inside,great temple historically significant visited whenever came sri lanka tourists doesn't know place site kept well inside clean beautiful find lots garbage festival sandals stolen,26,1,Theft / Robbery,Theft / Robbery,2,Moderate,,"Kelaniya Raja Maha Viharaya, Colombo",Colombo,6.9271,79.8612,https://www.google.com/search?q=%22great%20temple%20historically%20significant%20visited%20whenever%20came%20%22%20Kelaniya%20Raja%20Maha%20Viharaya%2C%20Colombo%20Sri%20Lanka%20tourist%20safety&btnI=1,0,Tourists,2026-08-06 10:18:50,MEDIUM
615,dataset_csv,Curated Safety Dataset (CSV),0.7,Tier-1 Curated,Concerns over Sigiriya's wasps. There is controversy in Sri Lanka over the fate of thousands of bees that pose an interm,"Concerns over Sigiriya's wasps. There is controversy in Sri Lanka over the fate of thousands of bees that pose an intermittent threat to people around one of the country’s top tourist sites. Residents near the Sigiriya rock fortress complain that cruel methods are being used to get rid of some of the insects, whose colonies have lived there for hundreds of years. Sigiriya is a spectacular royal residence built fifteen hundred years ago in the jungle by a warrior king, Kasyapa. Visitors pass through water gardens and see colourful frescoes on their way up the massive natural rock outcrop, which is topped by a now ruined palace. In some seasons, though, they have to contend with huge colonies of giant honeybees which guard Sigiriya’s portals. Whole groups of schoolchildren or tourists have been stung and sent to hospital or evacuated with military help. At times of greatest threat, such as now, visitors must wear special protective clothing. But local people say that in recent days, site employees have behaved unethically by using fire and chemicals to destroy some of the bees. Those employed at the tourist site, however, say the only methods they’ve used to calm the insects have been Buddhist rituals including an all-night prayer ceremony. According to local legend quoted in some media, the bees are the incarnation of King Kasyapa’s soldiers. Any way of restraining their activity at this UNESCO World Heritage Site is going to be controversial. These creatures are said to",252,0,Safety Advisory,Safety Advisory (Non-Incident),1,Low,,Sigiriya,Matale,7.957,80.7603,https://www.google.com/search?q=%22Concerns%20over%20Sigiriya%27s%20wasps.%20There%20is%20controversy%20in%20Sri%20%22%20Sigiriya%20Sri%20Lanka%20tourist%20safety&btnI=1,0,Tourists,2010-03-14 00:00:00,HIGH
616,dataset_csv,Curated Safety Dataset (CSV),0.7,Tier-1 Curated,"Police protection for area surrounding 'Uthayan'. News Editor, Gnanasundaram Kuganathan was attacked while he was travel","Police protection for area surrounding 'Uthayan'. News Editor, Gnanasundaram Kuganathan was attacked while he was traveling along the Navalar Road in Jaffna, after which he was admitted to the Jaffna Hospital in critical condition. The police and army are also carrying out frequent security patrols in the area.",48,0,Safety Advisory,Safety Advisory (Non-Incident),1,Low,,Jaffna,Jaffna,9.6615,80.0255,https://www.google.com/search?q=%22Police%20protection%20for%20area%20surrounding%20%27Uthayan%27.%20News%20Edito%22%20Jaffna%20Sri%20Lanka%20tourist%20safety&btnI=1,0,Tourists,2011-07-30 00:00:00,MEDIUM
617,dataset_csv,Curated Safety Dataset (CSV),0.7,Tier-1 Curated,"Wild elephant attacks tourist. A foreign tourist, who attempted to photograph a wild elephant which frequented the Habar","Wild elephant attacks tourist. A foreign tourist, who attempted to photograph a wild elephant which frequented the Habarana Devala Kade on the Polonnaruwa- Habarana main road this morning, was attacked by the animal. The injured tourist was admitted to the Polonnaruwa General Hospital. A hospital spokesman said the tourist’s left lower limb was injured but that he was out of danger.",62,0,Accident / Hazard,Accident / Hazard,2,Moderate,,Polonnaruwa,Polonnaruwa,7.9403,81.0188,https://www.google.com/search?q=%22Wild%20elephant%20attacks%20tourist.%20A%20foreign%20tourist%2C%20who%20attemp%22%20Polonnaruwa%20Sri%20Lanka%20tourist%20safety&btnI=1,0,Tourists,2016-02-11 00:00:00,MEDIUM
618,dataset_csv,Curated Safety Dataset (CSV),0.7,Tier-1 Curated,Govt. harassing media now: MR. The government which came to power with the help of the media has set taboos to media ins,"Govt. harassing media now: MR. The government which came to power with the help of the media has set taboos to media institutions which also attacked me, former President Mahinda Rajapaksa said yesterday. Responding to journalists while attending a wedding at a tourist hotel in Narigama, Hikkaduwa he said the Yahapalanaya Government was causing problems to media institutions as well as journalists. Expressing his views about forming a new party and the leadership, he alleged the government was not capable of fulfilling the necessities of the common man, and that is why journalists and the people rallied round him wherever he went. He said more details about the new party and its aspirations will be revealed soon.",117,1,Physical Assault,Physical Assault,3,High,,Hikkaduwa,Galle,6.1395,80.1067,https://www.google.com/search?q=%22Govt.%20harassing%20media%20now%3A%20MR.%20The%20government%20which%20came%20to%20%22%20Hikkaduwa%20Sri%20Lanka%20tourist%20safety&btnI=1,0,Tourists,2016-02-16 00:00:00,HIGH
