media_id,kind,title,url,source_name,published,snippet,destination,district,aspects,match_method,collected_at
m_c7f9789bf9cf6c,news,"Vesak: Meaningful activities pay homage to Buddha’s wisdom - The Sunday Times, Sri Lanka",https://news.google.com/rss/articles/CBMiqwFBVV95cUxQaF9uMFd0b2l2ZFdNcGpGbFo2RDh0ZGVybkREN1BjQXIyVXk0LVV1UDFTOE1pbW9WQlo2ams4SWtza3NmUGZ4RHo2MEVrT0JCaUpjTUNMN1c4YnNxdEpVVDlmUWFOOFEwd3pxaHp2NmNCQnJ6UUFZOS0wbzZXc2NOV2NUTWI2bjNwN3dpM2k4WWtDLWlMbXJ5dklIUVVTR3p1N0toYkdBVTJ3M2c?oc=5,"The Sunday Times, Sri Lanka","Sun, 31 Ma",,Matara Beach Park,Matara,price_value,search_query,2026-08-25
m_67306dac9bb0d1,news,Road safety program launched for schoolchildren - Newswire,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNNmNYcmxiSXVhdDF5M3N3ZVJ5ZEJPeGhBeVM3aTd1dXktTlVuaEVHSFRJY3lOQmMzRHI2cGRrYkh4OTU5UHFXb1dPLWRFeHRQRmR0VmFaT0o3MVk4QnJyT2tnT3kyZS1haHFaX3hKeXhGa2N1NmpELUo0T3dQUXdCbk8yUEx2anlFQzVn?oc=5,Newswire,"Thu, 26 Ju",,Matara Beach Park,Matara,roads_access|safety,search_query,2026-08-25
m_55ccc5cccbea5c,news,"Religious observances and other events on Independence Day - The Sunday Times, Sri Lanka",https://news.google.com/rss/articles/CBMirgFBVV95cUxOMjhsYUoxYXg5TzU0dEc5REtmY0Z1VUZycnJHakNQTG5LNGRCUXpNdlJILWtJWDFfZm1uWkV6ekU0YTNLZEJ4eGhfWktjWG40VkVNb0Q5aW1aSnQ2VnAwTXJwWWtNZzk4Y0FpT0x4TmFzcmRHTzF6eEdCWVdOMlBNR2hVUHZmbXl2eGo0ekVlXzROdGpMWG9jM3pyeUFhWjJveHJJc0JqaFZPa2ZtWlE?oc=5,"The Sunday Times, Sri Lanka","Sun, 06 Fe",,Kathiresan Pillayar kovil,Colombo,,search_query,2026-08-25
m_f76a94a23236c7,news,Rs. 20 million project launched to upgrade Dunhinda Falls facilities - Ada Derana,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9RZzJPbHc0RFZZR2VaTFVPeFFvNTZ2SEgzQnpKVDhxbU43eUd4V3FOZW5WaUhIeXYtaElUaThzdlEwT2RPX3VEM19MS0U3eXhqVGlub2d6YkY4VzRYTmxkcA?oc=5,Ada Derana,"Mon, 27 Ju",,Dunhinda Waterfall,Badulla,facilities,search_query,2026-08-25
m_c8a03fd306f84c,news,This Tropical Island Has The Easiest Entry Requirements For Digital Nomads In Asia - Travel Off Path,https://news.google.com/rss/articles/CBMiswFBVV95cUxPOUVDZTA2QnFfMEJkN0p3Uk9PZzM1RmwzbWJnRkxYRnhVSWlvYlVUdVZsTUNhc2k4Q0R4ZHVaZUxfX1ZtQTlBd0U5RURRYzBsRWRyeEwzWm1hOTRRX0h5MDdhTWltX0hUYmJIVmN1dVNaT3ZWblZHZzJodlRCR2VSbW5MWFFmakpaMzlXTzVBRUk2Wkxqa3I1RUdLQnRPNTdqWlhuUDhRN1E2eS0zWWxrT3Bkbw?oc=5,Travel Off Path,"Sat, 18 Ma",,Dunhinda Waterfall,Badulla,roads_access,search_query,2026-08-25
m_15cab5dd27d146,news,7 Reasons Why This Beautiful Asian Island Is A Top Trending Destination Right Now - Travel Off Path,https://news.google.com/rss/articles/CBMisgFBVV95cUxNU3J6MmtucHdGdjZQbllGWkQ0STk1SHBlXzlaV1NyOVRGSUYtMllPVHBDanpkalBJVlpHckR6VkFFcFl5X3h1U0JpMVlXOHk3MXRYZXMzaTd1NDZfRkszSDVBdjdJVllPTVVQMUowdlFRWGtpSG5ROGowZ21Xb194djBGWll6bmRkRnEzZFg2Wk1vVldkeTR5YkJDRDNRdVhyX2prTGppMHg5TXZMOE01ZEd3?oc=5,Travel Off Path,"Thu, 14 Ma",,Dunhinda Waterfall,Badulla,roads_access|scenery,search_query,2026-08-25
m_4f2ad9d1a2224e,news,Netherlands to return treasures looted from Indonesia and Sri Lanka in colonial era - The Guardian,https://news.google.com/rss/articles/CBMiyAFBVV95cUxOLUV3TVJTN0hXS0RVc2pjRHB3S21rNFVPWWJrTzBwREkwUXZjb0VWdWtzN1Zsb2tQWURPVlFGeVpOODZZd29vM1RnTDdfOGhUMUlXX0tIa3VURHdlbDdmcjFzaW9LYmZRanJNbHZOZ1l6NFFXNzluXzA0YW0tTmIydUxlVEo3Ylk4bW5laUlKOXJSb3dkX3lubDQ3Y1plZ2UzN1ZDTVJDV3YtQ1pwenlGaUdaVVZHWFp2aTZuVDlpcm95anYwYkFwWA?oc=5,The Guardian,"Thu, 06 Ju",,Dutch Museum,Colombo,,search_query,2026-08-25
m_fbad525ee85286,news,"Netherlands to return looted Asian artefacts, more than two centuries later - ABC News & Headlines – Australian Broadcasting Corporation",https://news.google.com/rss/articles/CBMikgFBVV95cUxONlV0eHlkS3NtVTE1Vl9jTXJBV2xndlpXN0J6enZObE9HOXgxQ2dXeWdWV3VrS1RBMnBkeHVQOGxrWFk2R3otZTZOREtVVWpzOXZFdmZuN1FFRk9NcGF4eGRDZTFsYWlqRDhnVzNtazF5TF9Xc0hRbkdIbUJfY3FELS1Dc19YVng2SDc5S0hzWTJfZw?oc=5,ABC News & Headlines – Australian Broadcasting Corporation,"Thu, 06 Ju",,Dutch Museum,Colombo,,search_query,2026-08-25
m_9d2452feaa4fa7,news,Dutch museum opens entire collection in 'world first' - Hürriyet Daily News,https://news.google.com/rss/articles/CBMilwFBVV95cUxQRnh3Rk4zbmJndzlpTERxXzg5dGhrRDNaU2loS0NobkhybDBTZ1lnYTdQNVB0SjJQNVRwckJPb0Z4TXlNQU1nZ1BQUGdneGh2QXlDQktFS0Vya3VRU0xOUDE2TXY3MTE2dHVCS1U5TTlic1JEbFluQ1JPRWNzemVKOHpMRlRnS2lXWkNmZy1LazlERmpfX3ow?oc=5,Hürriyet Daily News,"Thu, 04 No",,Dutch Museum,Colombo,,search_query,2026-08-25
m_a89e51e6eca4fa,news,Sri Lanka Latest Breaking News and Headlines - Print Edition Asgiriya Mahanayaka Thera passes away - Daily Mirror - Sri Lanka,https://news.google.com/rss/articles/CBMimwFBVV95cUxPRFh6ZnpmQ0VaZ0RkVXI4M3RXM25VUVdoZ3F6Q0RDdDlHQUZUZkt6MUQ1UDBqTFpBVk5WbVd1ZURJa2pLQXpSTGp4Z09SMjk0Z2FXdWFVcUJKZnFrajhrRW05UTMzMkhhTjJXdGdVNlJTbmlRc2hBT0syMkpxZEk2bHJ2X2loX2UxTEZmQjdHLW9ONnA4bl83YjhQaw?oc=5,Daily Mirror - Sri Lanka,"Wed, 09 Ma",,Asgiriya Raja Maha Viharaya,Gampaha,,search_query,2026-08-25
m_d4f28d83e5798b,news,"Seminar participants visit several churches, including the Dutch Reformed Church in Galle, the second oldest church in Sri Lanka. - World Council of Churches",https://news.google.com/rss/articles/CBMi_AFBVV95cUxNUG0wNnhTLUpUOE5MWEZFUWlEU0o3MkIyTGtMcllzQVNKWWlUYnZEMVJUYnRlSllwVXRVdWp4WThCZUtUckZwR3F1TGVTY3FWSDJlM2ltRnFNQ1hhZmlsWmt1S3pxV0VUNHd6Wm43VW9DblgwVF9zei1JaWN3YmVRUEZIUlkxYnFBSV9XczF6M0hrTzRvWTdUX0dLWTJpV09SU3JGaXYxTHdoV0RqcjZiOFFhamVNQUhYYnFLVVJrSVN6MmRQWE5jMlJPSkNwbERXNnRjbVJ3NlpEa1RhRHBUTzFJSUViVTNObm91V1FheWV0NjRIS0hyVTJidTI?oc=5,World Council of Churches,"Fri, 05 Ap",,Dutch Reformed Church,Galle,,search_query,2026-08-25
m_629e83fb0c95d3,news,Registering and Regulating Family Life: The School Thombos in Dutch Sri Lanka - Cambridge University Press & Assessment,https://news.google.com/rss/articles/CBMijAJBVV95cUxPT1BQSDczNUJNVVVZd2FwT2IxN1pmTzI1Q2pUTjktUjhsY1F3emViUG5uMTlBYndKenFiNlRNSk9nRnhKQVhBVlBsTDNVRi1RenR4RXRLV0dRak4xMFFuSHZuYTJxS2F2QWRfMDJNSHRvd1BZeGYzdElaODI4T0FLVnJzUmJfaXNEYTY5THQ0c09OWnNEdkdQZDFsQkM5WHlEeHJJSjFiVlpMeTVMRU0weWxXWjdKd2F3ekp3RURFQVVfcHVncnR6NW1jRWR5VHJfZ0dYU3EzTks0YXNHbDRLalFLV09heUIta0VEcExxaHB0aXFJcW5QSFc0NmJYT056V0dvMjlBNE1GTTAx?oc=5,Cambridge University Press & Assessment,"Wed, 11 Ja",,Dutch Reformed Church,Galle,,search_query,2026-08-25
m_5154a0020d5afa,news,In Memoriam: Rev. Neville Lawson Koch (1944-2023) - thebanner.org,https://news.google.com/rss/articles/CBMijAFBVV95cUxOdzVseG5yTDFBdEVvS2laX05ITloyaWpZeFNMYkVpbWozb2xtb2RFS3ZEaFRVYlNQTDRxWnNNM3NjZWgwZy1HZHU0U3VEUG14TDU3eVlnaFk2MzB3aGpfc0hhM3JKZ2hDV0NYS2p5cEpTdnV5b0FfRmdGQmxoOHprSDNIRDB0MEd6WHpSSQ?oc=5,thebanner.org,"Fri, 17 Ma",,Dutch Reformed Church,Galle,,search_query,2026-08-25
m_d69051931c6586,news,Links forged in faith - bangkokpost.com,https://news.google.com/rss/articles/CBMid0FVX3lxTE5MYmVWRHdncE5LaXRtN25xWmZSWndoRXhOLTM3WWRabXpNajhNai1EWU5KZWJ4cXdIVHNxNEVqT0JBZGJ4VlRoZzFObHZBOEV1YVJKN1pZSVg5NmVxVHRrMWxKQWl1YmxTaXRaS0lycS1pcnUzSy1Z?oc=5,bangkokpost.com,"Thu, 04 Ap",,Abhayagiri Dagaba,Anuradhapura,,search_query,2026-08-25
m_36d331cb280b3e,news,"An entrepreneurial motivation from our own Sri Lankan ancestors for a better tomorrow - The Sunday Times, Sri Lanka",https://news.google.com/rss/articles/CBMi2AFBVV95cUxOT2VEUGdUei1mZmlJMmdoc0xqc0lPcVFmU3k5ZzJDLW1WS0s3am4wX0xsQWZlZm9kWERDS3NTVGcxZ2dXTzhlaW1lOTl2cWF4SXNCbm1tWkZZbm5wUElSby1hd0tGRmZhVnFCU09JR1ZBSXRFTWg0Wm8yczBLZkFsNnkxczVucTdxS3h5ck1mZGlxQW5RLVdrSnhiQzh1X3loM0E0SE01cF82V1VkQVlvYU1RTEVrWjA1MFBiVnpUOHN4TEhFTjgwczN2LU1Gb1lpYVJJakNsLWo?oc=5,"The Sunday Times, Sri Lanka","Sun, 31 Ja",,Abhayagiri Dagaba,Anuradhapura,,search_query,2026-08-25
m_1bcc3328481ffe,news,These statues in Sri Lanka were laid on their side due to heritage restrictions at a temple -- they were not attacked - AFP Fact Check,https://news.google.com/rss/articles/CBMixAFBVV95cUxQR3hGS2tEWld6VzJBUC1wTzFRVFVzbllTbXVrNERJeFVpSk4tNWRIRXpONENHbE15WjZqRGwweDFnTjBYVUdyNG5Yd3h1dVg4VVl6VU1FRnVVekFfdDRGdjFXeE5OaUdmc3h6NVI5Ml9HMEIzYU5DM1A0OGViWFNqeE9JM2tja2xPUUF5bUxMak1wWDR3SXdIQTRHNXExVEpWaUVjcnZJVDVxMDAwT2lBT0lZOFpaa2ctSWhhME1BSUlhSVVY?oc=5,AFP Fact Check,"Fri, 06 Se",,Samadhi Statue,Anuradhapura,,search_query,2026-08-25
m_c9477425f80e83,news,"Our Heritage - The Sunday Times, Sri Lanka",https://news.google.com/rss/articles/CBMia0FVX3lxTE1OVFh0MGpLY0s2SlpXZWlZdUVsSVF3eUtJckV4UXhQdDBnUjc1VVVDT05NTUswdVRFM0ZEMnRUYktOejBidGNwM19Ld2tuSHJOZHN3SmVpXzlreVA4NC12TTNKZzliUVhlZGs0?oc=5,"The Sunday Times, Sri Lanka","Sat, 03 Ju",,Samadhi Statue,Anuradhapura,,search_query,2026-08-25
m_134fbaf64b380e,news,The story behind the Samadhi statue at Viharamahadevi Park - Daily FT,https://news.google.com/rss/articles/CBMilgFBVV95cUxPZFl0SzNXZXd3YkQ4dWNwWWJPUW9YdGxvRC1iMlMyUzNwaWZ6S09UVlk4VlJraDFDLUtnc3F3M0lBd2J4YjBuZE1mNUllRUQwZ0VKdEhXLXVMemZ3YnlRUHpseTVVaTFZTEdUdWFKZ1V6VjRpTlhhbkVQT21yeWxTaVRGaWF4Ykc1MDFEeXZ2YVdrdnhJbmc?oc=5,Daily FT,"Sat, 01 Ju",,Samadhi Statue,Anuradhapura,,search_query,2026-08-25
m_0a94f399a0a5f1,news,"The ultimate guide to Yala National Park, Sri Lanka - Condé Nast Traveller Middle East",https://news.google.com/rss/articles/CBMickFVX3lxTE9HaUlLZ2lqMlYxbjlHVUx0NTVGbTRiVTNVQVIwUkZmdGFrcy1nd1pnUWFJVmp6UWZUZGUtWkUzbE9oYy0ybi13LTRyRlZTVGhXY200OXNTWG0zUC1lSGlvbnppRHVfUXFhazZHcF9EenFQdw?oc=5,Condé Nast Traveller Middle East,"Tue, 17 Se",,Tissa Wewa,Hambantota,facilities,search_query,2026-08-25
m_1946682d2f18b5,news,Secret of the “Universe Gate” in the Holy City - LankaWeb,https://news.google.com/rss/articles/CBMilwFBVV95cUxPdWNpcTlqbktFaTVTNHByOUhSQTNiNHZlUGFmUGpYZUpMU2dHX2M5eDlCX3JqZVRhYm5vVjhrdzlvSVZIaUdEQ3JsNlhzTzRRYlhPdkRyclZldndxeXY3N3MtUElVb0Nva1lHbHFSS1VFbjI4Nng4N2lxNHY1TzBJUXNJNUZwR2RxUHg1YzEyX1JvMVhGczRB?oc=5,LankaWeb,"Mon, 14 Ju",,Tissa Wewa,Hambantota,,search_query,2026-08-25
m_cf89403227ae01,news,Indian official visits Sanghamitta theri’s entourage descendants in Sri Lanka - EconomyNext,https://news.google.com/rss/articles/CBMirAFBVV95cUxQZTdxUHQ5UDlCMUVUSENhUE5wRU51UEptdWJ4UWFmTFVNR05KMkZnaWRFcEVjcFJYLWg3allTUkZqc3YyNnA1Tnd6Qzg2S0I3dmVvWll2THVmdWhHb3hPbURpUjVDMTZSeWdtamNZaVZfdzEwenp2aVJRbDFzUC1jRkRnM21rTlJiUFhIbnBxLWlfYnNxRWFhSm82blFMeTVxcFNtVmM4dlRsX2l3?oc=5,EconomyNext,"Mon, 14 Ju",,Tissa Wewa,Hambantota,,search_query,2026-08-25
m_8ab99ff0415d0d,news,Things to Do in Colombo | 11 Top Attractions and Activities - Time Out Worldwide,https://news.google.com/rss/articles/CBMifkFVX3lxTE8wWmh4dVZOS1RDUTZMMXhTbTFsZ0tUQXBlbVhBZmlvbU94aWdjLTg0ZkNUMFdVcE10b3NYeUd0X19nTFAtVXc0QkFJUzVRVEItMjRHdTlMRTlOek9RVlYtb0txMkZXXzBVTkdOeTltSDdIeFVyRUhNRVd0UXZWZw?oc=5,Time Out Worldwide,"Fri, 13 Ju",,Sri Kailawasanathan Swami Devasthanam Kovil,Colombo,,search_query,2026-08-25
m_1cc872136ad2fd,news,"20 best things to do in Sri Lanka, from Colombo to Kandy | photos - Escape Australia",https://news.google.com/rss/articles/CBMizwFBVV95cUxQcUZJRENhYy0tS2Nhc2owMnRRdE84MzVMd3hYN29kMGh3T1NudTBsTUU2dzktTGhyUHJ6enpIQk9sdkdhdVo1WVNmbnF6MTRGUjN1Rlh4UWRJdjNHa2pkSDVqZlkzUWpNbWsyd21rS1J5TldCSFZVaWJ1a0hHX0EyQjJaSlV1SVJqaVh1NldDWEVqSFd1ZkFSTVFxbXBDVGZMbmV1R0NNWG9nOGdNRmhHMTVib1dISm82ZDBZVFhsMk10ZEp3TWpHYlFDZlF0VG8?oc=5,Escape Australia,"Mon, 02 Se",,Sri Kailawasanathan Swami Devasthanam Kovil,Colombo,scenery,search_query,2026-08-25
m_d8f7bba542bed9,news,"13 Unmissable Things to Do in Colombo, Sri Lanka - Qantas",https://news.google.com/rss/articles/CBMinAFBVV95cUxPSHlwNjZYcDVHeFprWWx5dnh0N2x0eEZrQklsaHFCQ09vMG94UjJ3X2NaczB6bWpFOXJFQkprd3ZoNzJRSkMwb09WWUxLRUxYTGZmdXUtSzB3SDN0b2g5XzJ6QVc3ZlBTREZ3dFZnd3M2MHdDUk83ZkFBVjREczVSeVJqLTJaRVNhVDczTEJGSlVkWTUtMjhvOEhtTlc?oc=5,Qantas,"Wed, 11 Ju",,Sri Kailawasanathan Swami Devasthanam Kovil,Colombo,,search_query,2026-08-25
m_76ed4e53137b49,news,"New & old in Galle, Sri Lanka - The West Australian",https://news.google.com/rss/articles/CBMidkFVX3lxTE5yQ0hacFpUeTBjQ1ZjWVdscHBodEVWekEyRzR1MXNNcnVpcUZRN0hDWXdGUHM1X3lYZnVMMDZSQ2NBZmVJcHFlWW0xZFlubG10MHd4WUZReDYtZ1VvTWF5SXA0VmRlR0lYNFVyYnNUMzJWTllRa0HSAXtBVV95cUxQVUwtckJXcnFOWW9GbGhDVnBzUEpOTWFIMktpbHh2aFktRm50QkYwZ3h0am10R3ptTVprU0MwTVRyNUJDNEh1X2F0ZnpLS1hBTUZlZFBNLWxIblhRakxJVjQ0Q3ZGenlyUDlqU0Nsckg4Q1ZjR2FIQTQ4Q3c?oc=5,The West Australian,"Fri, 12 Se",,Martin Wickramasinghe Folk Museum Complex,Galle,,search_query,2026-08-25
m_09b8689d0e3034,news,Four Lesser-Known Attractions Around Unawatuna - Roar Media Archive,https://news.google.com/rss/articles/CBMinAFBVV95cUxOQ2ZVd3BUZTk1ME5LVjA1MkZrRUVwUVNYMFlwX2d3YWIyTlNTb3hOT1FNZTAyQ2dyR0pBOFhNVUNRd2tmMHJ6eFlEcndBeEVzM3FJeF9hTXJCNHRHRzcyS2RxVVhUNVhwX3lCSHp6b2E2SkZqSFJoLWw3dHJPdnJCRFl4UnBubFpTR3VfaUl6LTEwdDEzVUtPYzNBRFM?oc=5,Roar Media Archive,"Mon, 18 Se",,Martin Wickramasinghe Folk Museum Complex,Galle,,search_query,2026-08-25
m_94840a6a9b1cc4,news,"Most Ven. Anamaduwe Sri Dhammadassi Thera, passes away - Newswire",https://news.google.com/rss/articles/CBMikgFBVV95cUxOMDdaRUhUQmxfeGRXZDNRQUFfTXNrYl90ZUdIY2tCeVhGdTM0WngweVloLTU1TC1aTVc2V3hnU09zQUFlNjYtTWV6N1AxVnZkTTd3VjRiNHhHQUxnQVlzNTdPaDJWZTZqV2lDbGhnQ1RlRXkzWFdSZDh3c3Q3akM5ZXdPR0ZZRUZKWExyMjVaT0IxZw?oc=5,Newswire,"Mon, 21 Ju",,Athkanda raja maha viharaya,Kurunegala,,search_query,2026-08-25
m_2c430fe25acf36,news,Sri Lanka Latest Breaking News and Headlines - Print Edition Exposition of Buddha’s sacred hair relics in Kurunegala - Daily Mirror - Sri Lanka,https://news.google.com/rss/articles/CBMiswFBVV95cUxQUTlXU1Itd2EyajJEcDgyQ09NY25Zel9kdFhrNFhWbW5BOEpsMTlyWEV3VmdlSXVoVUFOcVBRbWFOU2ZqN0RQdWRpZGdDZnJveXVaby1vM0V3UTNKWkJXaElobkRCa0FWbFBReXZGT1UxUExTSUYtMDE3a0Q3M0JoazJQakpDejBYNFFKYVVQUExMTGo3eHZaSTlEbHhYaFRqYVgyWml5NDBBZEI3ZnFJcU1ySQ?oc=5,Daily Mirror - Sri Lanka,"Fri, 08 Se",,Athkanda raja maha viharaya,Kurunegala,,search_query,2026-08-25
m_374560b6334564,news,"Sri Dalada Maligawa, People’s Bank launch ‘Sisu Diriyata Bodu Saviyak’ scholarship programme - dailynews.lk",https://news.google.com/rss/articles/CBMi0wFBVV95cUxNX3V3eHNMMDM1TDdqNExYWnFjdW85ZUFBMWx2ejhpSWdrM1hYTFdpd1pScmpRVVlKcy1BSHBCZ0V4LWVVa1VfUk52ckNpcnRrbGlIQWFPbWN1Vm5MM3ljNmlqdzUxd0VjclJILUVVU0VKRFR5QmE2UjJSUFc3QklWQXN2V3pLZnJJZm9hMGd1OHFSTXZZQjVVWFNQS3FaTTI1SDQ1YVdhZkN4S2NXdlF1LTE4RnBZU0J3M0poRlRCeFlTeE5kcktqU2ZnYmxNREJITlQ0?oc=5,dailynews.lk,"Tue, 07 Ja",,Athkanda raja maha viharaya,Kurunegala,,search_query,2026-08-25
m_2162f255753636,news,වෙස්මුහුණු කෞතුකාගාරයක් බලන්න යමුද 👹🐲 👺 🎭 | Ariyapala Mask Museum Ambalangoda - YouTube,https://news.google.com/rss/articles/CBMiXEFVX3lxTE9WbVRCUW12ellpaGgxandiVlZ1RDF6QkcwWHY0TERaLTZZeWwzdktRMFZ0YzVVU3cxR1NtSXhaMWhLT2tWdE5WNFgwb2dHMHY1c1V3bnROd0pkR0dX?oc=5,YouTube,"Tue, 01 Ap",,Ariyapala Mask Museum,Galle,,search_query,2026-08-25
m_a843317b88000d,news,Where to Stay in Sri Lanka: Cinnamon Hotels and Resorts - Will Fly for Food,https://news.google.com/rss/articles/CBMijwFBVV95cUxPWG1pM3hBR2tjaTBhMDVLTFlvU3k5Znk2T0FmMnYtcmlJNlVtUXBMdTBvcGRKMUZVTHRWRjV5dE45RzFHUzJ5TmNpUy1iZjdGV2t5Yy1OQWlDUkNXMlZDZ294ZF93VmlsYUhuOTA1RHh0NWhUeVJseU5oTFEyU3lSdXk4S3R1SDFDTGZhTFljQQ?oc=5,Will Fly for Food,"Mon, 26 Ju",,Ariyapala Mask Museum,Galle,facilities,search_query,2026-08-25
m_96b65671b5df5e,news,"Castlereagh, Maussakelle reservoirs reach overflow levels - Daily Mirror - Sri Lanka",https://news.google.com/rss/articles/CBMirAFBVV95cUxQdy1iY1VRVGxnbktjMkg0TXY5VUVQUnJLSjFaSDJabmlMcEtmRU9Ta0NabklscUtLbTk4N0FNZk42aUlsT3RCR0NiZVVaVENyYTRKWlZ3am9nX0toLW5HZURBbl9YNG5Ba1BHRkRlSGFHcEhObXZvQUZrSkVJWTVFVWxGXzJkTmN1bjVtM1NqRVZOYlVwRjZMNWtBY0RhdGhrRFFxd0xuNmJHc1V3?oc=5,Daily Mirror - Sri Lanka,"Tue, 25 Au",,Mohini Falls,Nuwara Eliya,roads_access,search_query,2026-08-25
m_0490c774952ac7,news,Car carrying Sri Pada pilgrims plunges into Mohini Falls canal - Ada Derana,https://news.google.com/rss/articles/CBMiYEFVX3lxTE56Z1NGUWx1WklXb084Mkk3cXZHTTFTbjA1R1FVSkhaMzJsWUFOSkUxaWY4TXhFNWZaWkdMMlBHODVqd3prY25Wcjh6Skc2cGtCbHJXYzhLLUJpcHJ0U1FRNA?oc=5,Ada Derana,"Thu, 20 Au",,Mohini Falls,Nuwara Eliya,,search_query,2026-08-25
m_547aac0dd0880a,news,Three schoolchildren transferred to Dickoya Hospital after Mohini Falls crash - Ada Derana,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9Wc3FRanMxTFhsSU92WDh0VzRndmgtdEUxQnZRLXBHRTFpN19Help5eS1fTkV1TFpCVlRaOFZ1OWtPUzZQLUkwVGw3VmZ2U3N4MHdrdHFqNk1aeFMtcmZsZA?oc=5,Ada Derana,"Wed, 22 Ju",,Mohini Falls,Nuwara Eliya,,search_query,2026-08-25
m_f4989601dd77b8,news,Horton Plains: Anything but plain - theweek.in,https://news.google.com/rss/articles/CBMioAFBVV95cUxPTDRJQS1xODNiT2IxSmx0LWNVSUpaRkxFUmdRUDNCYzR4VWZuSldheHBacUxKdjctWm15UDlKZm1QUVhLYjhJaEdYQU9yZVE3WjFVc2RzQ01WMVMwT1RsQzhlX0JadDZ1TTFNSWI0dng0U1ZxRWJtWkF5a1BqVzdGbjE2bDFtczFqSlJnNHRmOElQMlVJcWtHaVJCbWdKNmVP?oc=5,theweek.in,"Thu, 18 Ja",,Baker's Falls,Nuwara Eliya,,search_query,2026-08-25
m_8bcdf45f1a6ead,news,Check Out The Best Hiking Routes In Sri Lanka - Outlook Traveller,https://news.google.com/rss/articles/CBMisAFBVV95cUxPUkJzYmtEQW8xRWxaR0k3dFlfZkczdHltY1BiNWJrX3ZoMkZrVlVNXzZGZmFLOHY3alFkRXJYMG5aS1g1WUQ0aU1iMUxKdm9SOVJCMnltOVRFQmNFcUJacHRkaWhZcVNJVENwY0R1MFRwWFZXQUhUNFlJUjgyM0MwelY4N05DRXJUNjRkWlRHZlBuMWRra3RFTnh5Qjl5OHNxSW5rZGh0eDNWZzYzcTdzatIBsAFBVV95cUxPUkJzYmtEQW8xRWxaR0k3dFlfZkczdHltY1BiNWJrX3ZoMkZrVlVNXzZGZmFLOHY3alFkRXJYMG5aS1g1WUQ0aU1iMUxKdm9SOVJCMnltOVRFQmNFcUJacHRkaWhZcVNJVENwY0R1MFRwWFZXQUhUNFlJUjgyM0MwelY4N05DRXJUNjRkWlRHZlBuMWRra3RFTnh5Qjl5OHNxSW5rZGh0eDNWZzYzcTdzag?oc=5,Outlook Traveller,"Wed, 27 De",,Baker's Falls,Nuwara Eliya,roads_access,search_query,2026-08-25
m_234f2618225454,news,"Tuk-Tuks, Tusks & Transformation: Sri Lanka’s Wildest Rally For A Cause - Travel and Leisure Asia",https://news.google.com/rss/articles/CBMiswFBVV95cUxPWVlvNGJjYmcxM0NyR3djQTRuTHBTUVhlcC1vRjZlSmVrWDV6b1FWRDlZdUtvMGFuUkt6ZW1UNkNCcFRSMDh3QlJJY3VET2lTZVkxSGk4SldaTmVWUHNXU3Vka0cxRVBvWjJDNHNJS2E4b003NDZDWXVOVkJLR0N0Ym4zME53eDIzY2pxb25wU0tEczgxeWtZQ0plZ0pURWR4eEJ4LVN0THk3UzNmS2xYSjViZ9IBuAFBVV95cUxPb2h2SS1TT3h2YjNlcS1QWktOcFdqQ3NZXzRRbW1pNzRnRnU5dzlTaFdzbmhIWWU5SUNBNFB3MTE0blp6cnBhNWVpRmRXSGRJZWhxWjczZkVEclZyYU90UEcxWGVZTElqdGJXUENsYVJHSm5pZGh6eEo1R1FYVVVJSnkyS1Utd1AyYmZuN0g2U3JVN1FuTGdFTlIteUlld1hiV0xMTmRNOHRTcjIxQ3E0d2VLdlN5VEc0?oc=5,Travel and Leisure Asia,"Mon, 19 Ma",,Baker's Falls,Nuwara Eliya,,search_query,2026-08-25
m_d3af2017fefef6,news,"Marine PAs: A solid base directory in place - The Sunday Times, Sri Lanka",https://news.google.com/rss/articles/CBMimAFBVV95cUxPaVVuc1Bkdjc4SHBvRkUxVFZjeWN0MnBrTFlwQUN0bmRycU1pNWItN05DZDhITmxYV2xMNEV3ZlRQVjl3dklRN3JIbXB4c3M4OUNfbHd2bEp3ZHdsVE1sYVZmUUpkNnVrZ1lqN0tRMk1RdVJKc0NBTE41Q1R6blFVMVM5ZlF2ZVY3RUZlczViczlvcUlUTUYwMw?oc=5,"The Sunday Times, Sri Lanka","Sun, 17 De",,Rumassala Sanctuary,Galle,,search_query,2026-08-25
m_29b6d88e288127,news,"Environmental case filed against Araliya hotel, Unawatuna - Island.lk",https://news.google.com/rss/articles/CBMif0FVX3lxTFBtdTc2OURVdzJZWFVJQnJfdGxyc1VZUmhUWVZqVnVEZWF5cDhJZ0tSUGRrSUtsaXV0WGNmNHh1MFJOUnpHV0ZjOW1XR3B5ZjNFNUlHcEl6eGVtVVlwU05Cb1h6SXNwR0hmd2E0d1ZrSURBX2h2QVRoeWoxRWM0WGc?oc=5,Island.lk,"Wed, 07 Ap",,Rumassala Sanctuary,Galle,,search_query,2026-08-25
